quarter_key,year,quarter,region_ar,city,property_type,sales_transactions,market_value,avg_price_m2,property_category_ar
2022Q4,2022,4,منطقة المدينة المنورة,Madinah,Residential,62,75611791.32,2463.351659,فيلا
2022Q2,2022,2,منطقة المدينة المنورة,Madinah,Residential,51,34486750.58,3045.700333,شقة
2023Q1,2023,1,منطقة المدينة المنورة,Madinah,Residential,1,526316.0,,شقة
2023Q2,2023,2,منطقة المدينة المنورة,Madinah,Residential,6,8816836.9,6765.330292,فيلا
2018Q2,2018,2,منطقة المدينة المنورة,Madinah,Residential,12,13482000.0,1741.568052,فيلا
2021Q2,2021,2,منطقة المدينة المنورة,Madinah,Residential,30,35717471.0,2433.601295,فيلا
2020Q3,2020,3,منطقة المدينة المنورة,Madinah,Residential,9,8869892.0,2290.572322,فيلا
2023Q3,2023,3,منطقة المدينة المنورة,Madinah,Residential,2,2620000.0,,فيلا
2019Q4,2019,4,منطقة المدينة المنورة,Madinah,Residential,30,34952677.18,2211.720607,فيلا
2022Q4,2022,4,منطقة الرياض,Riyadh,Residential,13,37878350.0,6822.086239,فيلا
2019Q2,2019,2,منطقة الرياض,Riyadh,Residential,14,36629900.0,5425.603168,فيلا
2018Q3,2018,3,منطقة الرياض,Riyadh,Residential,7,154707229.12,5621.772678,فيلا
2019Q2,2019,2,منطقة الرياض,Riyadh,Residential,5,9563981.67,,فيلا
2018Q3,2018,3,المنطقة الشرقية,Dammam,Residential,1,170000.0,,شقة
2021Q2,2021,2,المنطقة الشرقية,Dammam,Residential,1,320000.0,,شقة
2023Q3,2023,3,المنطقة الشرقية,Dammam,Residential,3,1630000.0,,شقة
2022Q4,2022,4,المنطقة الشرقية,Dammam,Residential,5,3413069.0,,شقة
2022Q1,2022,1,المنطقة الشرقية,Dammam,Residential,4,3208750.0,,شقة
2023Q2,2023,2,المنطقة الشرقية,Dammam,Residential,3,2195900.0,,شقة
2021Q4,2021,4,المنطقة الشرقية,Dammam,Residential,1,419000.0,,شقة
2018Q3,2018,3,منطقة الرياض,Riyadh,Residential,6,12243104.0,4574.696211,فيلا
2023Q2,2023,2,منطقة الرياض,Riyadh,Residential,110,66238299.1,3889.862017,شقة
2022Q3,2022,3,منطقة الرياض,Riyadh,Residential,175,96301377.48,3476.920022,شقة
2021Q4,2021,4,منطقة الرياض,Riyadh,Residential,114,51476411.1,2853.490119,شقة
2021Q1,2021,1,منطقة الرياض,Riyadh,Residential,123,51283831.09,2469.492035,شقة
2018Q2,2018,2,منطقة الرياض,Riyadh,Residential,14,33006838.08,5993.580798,فيلا
2020Q3,2020,3,منطقة مكة المكرمة,Jeddah,Residential,38,49018932.88,4654.336635,فيلا
2019Q4,2019,4,منطقة مكة المكرمة,Jeddah,Residential,37,61208533.51,5371.894902,فيلا
2019Q1,2019,1,منطقة مكة المكرمة,Jeddah,Residential,19,23956295.25,4343.125325,فيلا
2020Q2,2020,2,منطقة مكة المكرمة,Jeddah,Residential,1,730000.0,,شقة
2018Q1,2018,1,منطقة مكة المكرمة,Jeddah,Residential,2,980200.0,,شقة
2023Q3,2023,3,منطقة مكة المكرمة,Jeddah,Residential,8,12502167.26,5758.505298,فيلا
2022Q4,2022,4,منطقة مكة المكرمة,Jeddah,Residential,25,51871088.5,6227.187407,فيلا
2018Q2,2018,2,منطقة الرياض,Riyadh,Residential,1,300000.0,,شقة
2023Q1,2023,1,منطقة الرياض,Riyadh,Residential,2,1340000.0,,فيلا
2020Q2,2020,2,منطقة الرياض,Riyadh,Residential,65,67451650.09,2425.187707,فيلا
2023Q2,2023,2,منطقة الرياض,Riyadh,Residential,17,20805955.0,2840.530494,فيلا
2019Q3,2019,3,منطقة الرياض,Riyadh,Residential,63,67485661.59,2060.641107,فيلا
2022Q3,2022,3,منطقة الرياض,Riyadh,Residential,62,84544786.35,3064.388549,فيلا
2018Q4,2018,4,منطقة الرياض,Riyadh,Residential,58,55605126.9,2027.452747,فيلا
2021Q4,2021,4,منطقة الرياض,Riyadh,Residential,86,99419623.3,2801.476987,فيلا
2018Q1,2018,1,منطقة الرياض,Riyadh,Residential,44,43996030.0,2208.210978,فيلا
2021Q1,2021,1,منطقة الرياض,Riyadh,Residential,130,133568805.86,2274.349976,فيلا
2023Q3,2023,3,منطقة الرياض,Riyadh,Residential,54,76962035.73,4325.112485,فيلا
2019Q4,2019,4,منطقة الرياض,Riyadh,Residential,175,238827344.81,3780.738492,فيلا
2022Q4,2022,4,منطقة الرياض,Riyadh,Residential,96,140901150.14,4341.815804,فيلا
2019Q1,2019,1,منطقة الرياض,Riyadh,Residential,194,184977968.78,3156.93897,فيلا
2022Q1,2022,1,منطقة الرياض,Riyadh,Residential,92,117273430.71,3845.085013,فيلا
2019Q1,2019,1,منطقة الرياض,Riyadh,Commercial,1,4037216.5,,قطعة أرض- زراعي
2021Q2,2021,2,منطقة الرياض,Riyadh,Residential,22,161809217.24,6515.255785,فيلا
2020Q3,2020,3,منطقة الرياض,Riyadh,Residential,14,34124218.71,5718.264274,فيلا
2019Q4,2019,4,منطقة الرياض,Riyadh,Residential,16,37206521.15,5089.590586,فيلا
2019Q1,2019,1,منطقة الرياض,Riyadh,Residential,16,32951607.95,5271.265184,فيلا
2022Q4,2022,4,منطقة الرياض,Riyadh,Residential,17,100930092.0,12402.931885,فيلا
2022Q1,2022,1,منطقة الرياض,Riyadh,Residential,22,131712670.99,9408.914324,فيلا
2019Q1,2019,1,منطقة المدينة المنورة,Madinah,Residential,9,9876173.75,3019.00516,فيلا
2022Q1,2022,1,منطقة المدينة المنورة,Madinah,Residential,25,29441138.0,2300.089083,فيلا
2019Q3,2019,3,منطقة المدينة المنورة,Madinah,Residential,1,266183.0,,فيلا
2019Q2,2019,2,منطقة المدينة المنورة,Madinah,Residential,7,6060945.6,2093.466936,فيلا
2018Q3,2018,3,منطقة المدينة المنورة,Madinah,Residential,8,8088673.0,1790.234045,فيلا
2023Q1,2023,1,منطقة المدينة المنورة,Madinah,Residential,13,18842028.0,3877.26351,فيلا
2022Q2,2022,2,منطقة المدينة المنورة,Madinah,Residential,61,73126056.29,2368.509338,فيلا
2022Q1,2022,1,منطقة مكة المكرمة,Jeddah,Residential,60,122155582.08,6420.340886,فيلا
2021Q2,2021,2,منطقة مكة المكرمة,Jeddah,Residential,32,111921983.58,5043.527265,فيلا
2020Q3,2020,3,منطقة مكة المكرمة,Jeddah,Residential,32,111156574.74,5018.584149,فيلا
2019Q4,2019,4,منطقة مكة المكرمة,Jeddah,Residential,32,112784869.05,5040.628945,فيلا
2019Q1,2019,1,منطقة مكة المكرمة,Jeddah,Residential,24,40727098.84,4867.597636,فيلا
2020Q2,2020,2,منطقة مكة المكرمة,Jeddah,Residential,1,2600000.0,,فيلا
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Residential,3,11300000.0,,فيلا
2019Q3,2019,3,منطقة مكة المكرمة,Jeddah,Residential,4,19700000.0,,فيلا
2022Q3,2022,3,منطقة مكة المكرمة,Jeddah,Residential,2,6400000.0,,فيلا
2018Q4,2018,4,منطقة مكة المكرمة,Jeddah,Residential,2,7375000.0,,فيلا
2021Q4,2021,4,منطقة مكة المكرمة,Jeddah,Residential,5,18700000.0,,فيلا
2018Q1,2018,1,منطقة مكة المكرمة,Jeddah,Residential,2,6670000.0,,فيلا
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,21,88657414.0,8337.5941,فيلا
2021Q3,2021,3,منطقة الرياض,Riyadh,Residential,15,44565487.4,5065.746749,فيلا
2020Q4,2020,4,منطقة الرياض,Riyadh,Residential,9,19865450.0,5669.619477,فيلا
2020Q1,2020,1,منطقة الرياض,Riyadh,Residential,7,14742661.63,5108.226745,فيلا
2020Q2,2020,2,منطقة الرياض,Riyadh,Residential,64,234045292.4,7395.673872,فيلا
2023Q2,2023,2,منطقة الرياض,Riyadh,Residential,25,199956000.0,12139.551973,فيلا
2019Q3,2019,3,منطقة الرياض,Riyadh,Residential,13,56940415.0,6362.447598,فيلا
2022Q3,2022,3,منطقة الرياض,Riyadh,Residential,19,106754500.0,10552.99219,فيلا
2018Q4,2018,4,منطقة الرياض,Riyadh,Residential,15,36057692.25,6184.925503,فيلا
2021Q4,2021,4,منطقة الرياض,Riyadh,Residential,30,147335150.0,7967.036881,فيلا
2018Q1,2018,1,منطقة الرياض,Riyadh,Residential,15,85687500.0,6987.431756,فيلا
2021Q1,2021,1,منطقة الرياض,Riyadh,Residential,25,159544000.0,6875.80377,فيلا
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,55,67202688.48,3414.928422,فيلا
2021Q3,2021,3,منطقة الرياض,Riyadh,Residential,69,80582548.01,2596.265707,فيلا
2020Q4,2020,4,منطقة الرياض,Riyadh,Residential,75,74816153.28,2232.003225,فيلا
2020Q1,2020,1,منطقة الرياض,Riyadh,Residential,54,54818229.0,2142.053508,فيلا
2023Q3,2023,3,منطقة مكة المكرمة,Makkah,Residential,1,18157940.0,,فيلا
2022Q4,2022,4,منطقة مكة المكرمة,Makkah,Residential,3,2803800.0,,فيلا
2023Q2,2023,2,منطقة مكة المكرمة,Makkah,Residential,74,49663323.44,3566.241449,شقة
2022Q3,2022,3,منطقة مكة المكرمة,Makkah,Residential,76,52599518.0,3512.352484,شقة
2022Q2,2022,2,منطقة مكة المكرمة,Makkah,Residential,1,3342345.0,,فيلا
2021Q2,2021,2,منطقة مكة المكرمة,Makkah,Residential,2,1600000.0,,فيلا
2020Q3,2020,3,منطقة مكة المكرمة,Makkah,Residential,4,7233000.0,,فيلا
2019Q4,2019,4,منطقة مكة المكرمة,Makkah,Residential,2,2295040.0,,فيلا
2019Q1,2019,1,منطقة مكة المكرمة,Makkah,Residential,1,600000.0,,فيلا
2022Q2,2022,2,منطقة مكة المكرمة,Makkah,Residential,6,3913500.0,3654.384461,شقة
2023Q2,2023,2,منطقة مكة المكرمة,Makkah,Residential,108,109345157.56,2412.591467,فيلا
2022Q3,2022,3,منطقة مكة المكرمة,Makkah,Residential,144,162450889.14,2320.503129,فيلا
2021Q4,2021,4,منطقة مكة المكرمة,Makkah,Residential,2,1678337.0,,فيلا
2021Q1,2021,1,منطقة مكة المكرمة,Makkah,Residential,6,4900000.0,2012.919804,فيلا
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,6,11520000.0,2193.75,فيلا
2020Q4,2020,4,منطقة الرياض,Riyadh,Residential,1,200000.0,,فيلا
2020Q1,2020,1,منطقة الرياض,Riyadh,Residential,2,4117566.0,,فيلا
2022Q2,2022,2,منطقة الرياض,Riyadh,Commercial,3,8773100.0,,قطعة أرض-تجارى
2018Q3,2018,3,منطقة الرياض,Riyadh,Commercial,3,24705430.0,,قطعة أرض-تجارى
2021Q3,2021,3,منطقة الرياض,Riyadh,Commercial,3,47366640.0,,قطعة أرض-تجارى
2020Q4,2020,4,منطقة الرياض,Riyadh,Commercial,2,4000000.0,,قطعة أرض-تجارى
2020Q2,2020,2,منطقة الرياض,Riyadh,Residential,6,12898435.0,5024.246752,فيلا
2019Q3,2019,3,منطقة الرياض,Riyadh,Residential,1,991000.0,,فيلا
2018Q4,2018,4,منطقة الرياض,Riyadh,Residential,14,58715420.0,5227.321466,فيلا
2018Q1,2018,1,منطقة الرياض,Riyadh,Residential,8,41267040.0,5176.143386,فيلا
2021Q2,2021,2,منطقة الرياض,Riyadh,Residential,80,48312767.85,4518.764168,شقة
2020Q3,2020,3,منطقة الرياض,Riyadh,Residential,41,29253688.0,4533.666393,شقة
2019Q4,2019,4,منطقة الرياض,Riyadh,Residential,80,58700263.0,4093.790381,شقة
2019Q1,2019,1,منطقة الرياض,Riyadh,Residential,3,1832636.0,,شقة
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,162,82113606.4,3371.746872,شقة
2021Q3,2021,3,منطقة الرياض,Riyadh,Residential,79,32711383.7,2701.204235,شقة
2020Q4,2020,4,منطقة الرياض,Riyadh,Residential,76,30303225.61,2477.698172,شقة
2020Q1,2020,1,منطقة الرياض,Riyadh,Residential,47,19012336.53,2500.781336,شقة
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,47,37532262.8,6201.383845,شقة
2023Q2,2023,2,منطقة المدينة المنورة,Madinah,Residential,15,16921214.44,3243.109726,فيلا
2022Q3,2022,3,منطقة المدينة المنورة,Madinah,Residential,13,16685707.87,3484.346654,فيلا
2021Q3,2021,3,منطقة المدينة المنورة,Madinah,Residential,38,48756709.0,2405.852195,فيلا
2020Q4,2020,4,منطقة المدينة المنورة,Madinah,Residential,22,27529022.0,1802.838395,فيلا
2020Q1,2020,1,منطقة المدينة المنورة,Madinah,Residential,17,22002101.71,2038.203833,فيلا
2023Q2,2023,2,منطقة المدينة المنورة,Madinah,Residential,3,2484045.0,,شقة
2023Q3,2023,3,منطقة المدينة المنورة,Madinah,Residential,2,3800000.0,,فيلا
2022Q4,2022,4,منطقة المدينة المنورة,Madinah,Residential,12,18829937.0,4690.722059,فيلا
2018Q4,2018,4,منطقة المدينة المنورة,Madinah,Residential,1,128266680.0,,فيلا
2022Q3,2022,3,منطقة المدينة المنورة,Madinah,Residential,2,1473500.0,,شقة
2021Q3,2021,3,منطقة المدينة المنورة,Madinah,Residential,31,18030403.0,2940.56325,شقة
2020Q4,2020,4,منطقة المدينة المنورة,Madinah,Residential,21,11949500.0,2606.585981,شقة
2020Q1,2020,1,منطقة المدينة المنورة,Madinah,Residential,22,11328795.0,2782.273844,شقة
2023Q1,2023,1,منطقة المدينة المنورة,Madinah,Residential,1,3087300.0,,عمارة
2023Q1,2023,1,منطقة الرياض,Riyadh,Residential,25,33405469.68,3298.576421,فيلا
2022Q4,2022,4,منطقة الرياض,Riyadh,Residential,2,4120000.0,,فيلا
2022Q1,2022,1,منطقة الرياض,Riyadh,Residential,1,4000000.0,,فيلا
2019Q2,2019,2,منطقة الرياض,Riyadh,Residential,14,49131853.33,5826.463539,فيلا
2018Q3,2018,3,منطقة الرياض,Riyadh,Residential,2,16600000.0,,فيلا
2023Q1,2023,1,منطقة الرياض,Riyadh,Residential,16,92063500.0,13045.05193,فيلا
2022Q3,2022,3,منطقة الرياض,Riyadh,Residential,2,3062620.0,,عمارة
2021Q1,2021,1,منطقة الرياض,Riyadh,Residential,6,5494980.0,6000.0,عمارة
2020Q2,2020,2,منطقة الرياض,Riyadh,Commercial,2,88500000.0,,قطعة أرض- زراعي
2022Q3,2022,3,منطقة الرياض,Riyadh,Commercial,1,98999875.0,,قطعة أرض- زراعي
2018Q1,2018,1,منطقة الرياض,Riyadh,Commercial,4,136250000.0,,قطعة أرض- زراعي
2021Q2,2021,2,منطقة الرياض,Riyadh,Commercial,4,13699999.58,,قطعة أرض-تجارى
2020Q3,2020,3,منطقة الرياض,Riyadh,Commercial,1,2700000.0,,قطعة أرض-تجارى
2023Q3,2023,3,منطقة الرياض,Riyadh,Commercial,2,5900000.0,,قطعة أرض-تجارى
2022Q4,2022,4,منطقة الرياض,Riyadh,Commercial,5,91981394.85,,قطعة أرض-تجارى
2018Q2,2018,2,منطقة مكة المكرمة,Jeddah,Residential,14,22096708.0,4595.016808,فيلا
2023Q1,2023,1,منطقة مكة المكرمة,Jeddah,Residential,3,5400000.0,,فيلا
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Residential,23,66719167.07,7665.353143,فيلا
2022Q3,2022,3,منطقة مكة المكرمة,Jeddah,Residential,62,168403950.38,6886.106322,فيلا
2021Q4,2021,4,منطقة مكة المكرمة,Jeddah,Residential,52,91854421.88,4615.471869,فيلا
2021Q1,2021,1,منطقة مكة المكرمة,Jeddah,Residential,43,91481168.69,4942.896838,فيلا
2018Q4,2018,4,منطقة مكة المكرمة,Jeddah,Residential,1,2000000.0,,فيلا
2019Q2,2019,2,منطقة مكة المكرمة,Jeddah,Residential,24,36230210.64,4853.088396,فيلا
2018Q3,2018,3,منطقة مكة المكرمة,Jeddah,Residential,11,10811843.0,4157.654723,فيلا
2023Q1,2023,1,منطقة مكة المكرمة,Jeddah,Residential,30,53183371.33,6650.98911,فيلا
2019Q2,2019,2,منطقة مكة المكرمة,Jeddah,Residential,3,5848184.0,,فيلا
2023Q1,2023,1,منطقة المدينة المنورة,Madinah,Residential,67,77529395.59,2177.588671,فيلا
2023Q2,2023,2,منطقة المدينة المنورة,Madinah,Residential,66,83994299.25,2656.872792,فيلا
2022Q3,2022,3,منطقة المدينة المنورة,Madinah,Residential,67,80892821.01,2309.707025,فيلا
2020Q2,2020,2,منطقة المدينة المنورة,Madinah,Residential,13,16440096.0,2396.279776,فيلا
2019Q3,2019,3,منطقة المدينة المنورة,Madinah,Residential,18,23629937.08,2683.484787,فيلا
2018Q4,2018,4,منطقة المدينة المنورة,Madinah,Residential,11,15510777.25,2576.676082,فيلا
2018Q1,2018,1,منطقة المدينة المنورة,Madinah,Residential,19,20541665.0,2030.384016,فيلا
2023Q2,2023,2,المنطقة الشرقية,Dammam,Commercial,1,17012920.0,,قطعة أرض-تجارى
2022Q2,2022,2,المنطقة الشرقية,Dammam,Commercial,1,4000000.0,,قطعة أرض-تجارى
2021Q3,2021,3,المنطقة الشرقية,Dammam,Commercial,2,7000000.0,,قطعة أرض-تجارى
2020Q4,2020,4,المنطقة الشرقية,Dammam,Commercial,2,5063850.0,,قطعة أرض-تجارى
2020Q1,2020,1,المنطقة الشرقية,Dammam,Commercial,1,2000000.0,,قطعة أرض-تجارى
2021Q3,2021,3,المنطقة الشرقية,Dammam,Residential,5,6200000.0,,فيلا
2020Q4,2020,4,المنطقة الشرقية,Dammam,Residential,3,1798030.0,,فيلا
2023Q1,2023,1,المنطقة الشرقية,Dammam,Residential,3,2808308.15,,فيلا
2019Q1,2019,1,منطقة الرياض,Riyadh,Commercial,1,800000.0,,قطعة أرض-تجارى
2022Q1,2022,1,منطقة الرياض,Riyadh,Commercial,5,71854584.0,,قطعة أرض-تجارى
2021Q2,2021,2,منطقة الرياض,Riyadh,Residential,74,82448804.74,2337.467834,فيلا
2020Q3,2020,3,منطقة الرياض,Riyadh,Residential,54,52543454.43,2166.984048,فيلا
2019Q4,2019,4,منطقة الرياض,Riyadh,Residential,113,119587548.04,2183.978395,فيلا
2019Q1,2019,1,منطقة الرياض,Riyadh,Residential,99,96598932.17,2027.915148,فيلا
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,1,330000.0,,فيلا
2020Q1,2020,1,منطقة الرياض,Riyadh,Residential,1,270000.0,,فيلا
2020Q2,2020,2,منطقة الرياض,Riyadh,Commercial,5,11889077.0,,قطعة أرض-تجارى
2019Q3,2019,3,منطقة الرياض,Riyadh,Commercial,2,3500000.0,,قطعة أرض-تجارى
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Residential,15,24831425.68,6366.188144,فيلا
2022Q3,2022,3,منطقة مكة المكرمة,Jeddah,Residential,22,38015483.0,6476.474796,فيلا
2021Q4,2021,4,منطقة مكة المكرمة,Jeddah,Residential,38,59622197.68,5999.983193,فيلا
2021Q1,2021,1,منطقة مكة المكرمة,Jeddah,Residential,35,48027633.03,5485.441576,فيلا
2018Q2,2018,2,منطقة مكة المكرمة,Jeddah,Residential,2,730000.0,,فيلا
2020Q2,2020,2,منطقة مكة المكرمة,Jeddah,Residential,42,55314781.0,4488.515788,فيلا
